Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,Demand_Supply_Ratio,Demand_class,Supply_class,base_cost,demand_supply_factor,Peak_hour,S/D_surge_charge,Vehical_charge,Location_time_surge,loyalty_discount,New_cost
75,55,Rural,Silver,80,4.7,Morning,Economy,69,190.9788526811355,1.3636363636363635,Lower_demand,Higher_supply,241.5,0.36363636363636354,low peak,0.0,6.0375000000000005,0.0,12.075000000000001,235.4625
97,21,Urban,Regular,43,3.79,Afternoon,Premium,106,398.1593839328215,4.619047619047619,Higher_demand,Lower_supply,371.0,3.6190476190476186,Peak hours,469.9333333333332,18.55,37.1,3.71,892.8733333333331
94,71,Rural,Regular,48,4.73,Night,Premium,169,770.8733244527833,1.323943661971831,Lower_demand,Higher_supply,591.5,0.323943661971831,low peak,0.0,29.575000000000003,0.0,5.915,615.1600000000001
53,22,Urban,Silver,28,4.99,Afternoon,Premium,64,211.0820229741896,2.409090909090909,Higher_demand,Lower_supply,224.0,1.4090909090909092,low peak,110.47272727272727,11.200000000000001,0.0,11.200000000000001,334.4727272727273
81,8,Rural,Silver,78,4.8,Afternoon,Premium,141,618.4288567281086,10.125,Higher_demand,Lower_supply,493.5,7.0,Peak hours,1209.0749999999998,24.675,14.805,24.675,1717.3799999999999
47,34,Rural,Silver,87,3.53,Morning,Premium,170,739.2271199769044,1.3823529411764706,Lower_demand,Higher_supply,595.0,0.38235294117647056,low peak,0.0,29.75,0.0,29.75,595.0
80,48,Suburban,Regular,13,4.44,Night,Economy,35,128.7410738814351,1.6666666666666667,Lower_demand,Higher_supply,122.5,0.6666666666666667,low peak,0.0,3.0625,0.0,1.225,124.3375
75,55,Rural,Gold,54,4.73,Night,Premium,145,584.4917299915722,1.3636363636363635,Lower_demand,Higher_supply,507.5,0.36363636363636354,low peak,0.0,25.375,0.0,50.75,482.125
89,12,Urban,Silver,42,4.73,Afternoon,Economy,102,328.31398217312767,7.416666666666667,Higher_demand,Lower_supply,357.0,6.416666666666667,Peak hours,801.7624999999999,8.925,35.7,17.85,1185.5375
30,13,Rural,Gold,8,4.1,Afternoon,Economy,94,274.6803754439265,2.3076923076923075,Higher_demand,Lower_supply,329.0,1.3076923076923075,low peak,150.5807692307692,8.225,0.0,32.9,454.90576923076924
64,5,Rural,Gold,91,4.34,Evening,Premium,21,108.2430435427408,12.8,Higher_demand,Lower_supply,73.5,7.0,Peak hours,180.075,3.6750000000000003,2.205,7.3500000000000005,252.105
55,29,Suburban,Gold,92,4.85,Morning,Economy,44,181.78093960037765,1.896551724137931,Lower_demand,Higher_supply,154.0,0.896551724137931,low peak,0.0,3.85,0.0,15.4,142.45
94,76,Suburban,Gold,26,4.7,Morning,Premium,94,405.317954516569,1.236842105263158,Lower_demand,Higher_supply,329.0,0.23684210526315796,low peak,0.0,16.45,0.0,32.9,312.55
53,28,Urban,Gold,6,3.67,Evening,Economy,178,775.7916851510323,1.8928571428571428,Lower_demand,Higher_supply,623.0,0.8928571428571428,low peak,0.0,15.575000000000001,0.0,62.300000000000004,576.2750000000001
29,7,Suburban,Regular,68,3.98,Morning,Economy,114,289.1296809487768,4.142857142857143,Higher_demand,Lower_supply,399.0,3.1428571428571432,Peak hours,438.90000000000003,9.975000000000001,19.950000000000003,3.99,863.8350000000002
29,17,Urban,Silver,76,3.61,Morning,Economy,166,674.132847635612,1.7058823529411764,Lower_demand,Higher_supply,581.0,0.7058823529411764,low peak,0.0,14.525,0.0,29.05,566.475
75,42,Suburban,Silver,38,4.25,Afternoon,Economy,146,479.11995337350106,1.7857142857142858,Lower_demand,Higher_supply,511.0,0.7857142857142858,low peak,0.0,12.775,0.0,25.55,498.22499999999997
74,53,Suburban,Regular,60,3.93,Night,Economy,162,676.4404324115253,1.3962264150943395,Lower_demand,Higher_supply,567.0,0.39622641509433953,low peak,0.0,14.175,0.0,5.67,575.505
89,75,Urban,Silver,10,4.91,Evening,Economy,16,54.44953818628992,1.1866666666666668,Lower_demand,Higher_supply,56.0,0.18666666666666676,low peak,0.0,1.4000000000000001,0.0,2.8000000000000003,54.6
29,13,Suburban,Gold,44,4.29,Evening,Premium,87,267.7404170012178,2.230769230769231,Lower_demand,Higher_supply,304.5,1.2307692307692308,low peak,0.0,15.225000000000001,0.0,30.450000000000003,289.27500000000003
40,20,Rural,Silver,45,4.42,Evening,Premium,130,445.4842486108808,2.0,Lower_demand,Higher_supply,455.0,1.0,low peak,0.0,22.75,0.0,22.75,455.0
79,11,Urban,Regular,1,4.35,Night,Premium,45,210.25675967194184,7.181818181818182,Higher_demand,Lower_supply,157.5,6.181818181818182,Peak hours,340.77272727272725,7.875,15.75,1.575,520.3227272727272
98,87,Urban,Gold,87,4.28,Afternoon,Premium,170,603.8458024755097,1.1264367816091954,Lower_demand,Higher_supply,595.0,0.12643678160919536,low peak,0.0,29.75,0.0,59.5,565.25
95,76,Urban,Regular,74,4.39,Night,Economy,118,464.9915827255092,1.25,Lower_demand,Higher_supply,413.0,0.25,low peak,0.0,10.325000000000001,0.0,4.13,419.195
79,13,Rural,Gold,67,4.05,Evening,Premium,151,514.9363491532515,6.076923076923077,Higher_demand,Lower_supply,528.5,5.076923076923077,Peak hours,939.103846153846,26.425,15.854999999999999,52.85,1457.033846153846
38,22,Suburban,Regular,18,4.17,Night,Premium,121,450.5387531372676,1.7272727272727273,Lower_demand,Higher_supply,423.5,0.7272727272727273,low peak,0.0,21.175,0.0,4.235,440.44
83,41,Suburban,Silver,48,3.64,Evening,Economy,176,741.3443926126964,2.024390243902439,Lower_demand,Higher_supply,616.0,1.024390243902439,low peak,0.0,15.4,0.0,30.8,600.6
59,24,Suburban,Regular,40,4.0,Afternoon,Premium,147,631.6312970255759,2.4583333333333335,Higher_demand,Lower_supply,514.5,1.4583333333333335,low peak,262.60937500000006,25.725,0.0,5.1450000000000005,797.689375
51,11,Suburban,Regular,72,3.62,Afternoon,Economy,16,71.21364105240121,4.636363636363637,Higher_demand,Lower_supply,56.0,3.6363636363636367,Peak hours,71.27272727272727,1.4000000000000001,2.8000000000000003,0.56,130.91272727272727
64,46,Rural,Silver,51,5.0,Evening,Premium,29,144.60138253530263,1.391304347826087,Lower_demand,Higher_supply,101.5,0.3913043478260869,low peak,0.0,5.075,0.0,5.075,101.5
30,6,Rural,Regular,93,3.81,Evening,Economy,129,505.92196882791006,5.0,Higher_demand,Lower_supply,451.5,4.0,Peak hours,632.0999999999999,11.287500000000001,13.545,4.515,1103.9174999999998
60,15,Suburban,Regular,95,4.84,Afternoon,Economy,180,726.3339146351499,4.0,Higher_demand,Lower_supply,630.0,3.0,Peak hours,661.4999999999999,15.75,31.5,6.3,1332.45
75,51,Rural,Regular,17,4.83,Afternoon,Premium,79,283.4132787585248,1.4705882352941178,Lower_demand,Higher_supply,276.5,0.47058823529411775,low peak,0.0,13.825000000000001,0.0,2.765,287.56
25,15,Suburban,Regular,88,4.68,Afternoon,Premium,31,148.18648820169864,1.6666666666666667,Lower_demand,Higher_supply,108.5,0.6666666666666667,low peak,0.0,5.425000000000001,0.0,1.085,112.84
46,31,Suburban,Gold,67,3.53,Morning,Economy,61,158.59209307103367,1.4838709677419355,Lower_demand,Higher_supply,213.5,0.4838709677419355,low peak,0.0,5.3375,0.0,21.35,197.4875
48,11,Urban,Regular,86,3.55,Night,Economy,15,57.89462608061131,4.363636363636363,Higher_demand,Lower_supply,52.5,3.3636363636363633,Peak hours,61.806818181818166,1.3125,5.25,0.525,120.34431818181815
51,6,Rural,Gold,64,4.57,Morning,Economy,34,142.5577269374603,8.5,Higher_demand,Lower_supply,119.0,7.0,Peak hours,291.54999999999995,2.975,3.57,11.9,405.195
68,23,Suburban,Gold,96,4.77,Morning,Economy,105,359.128113102171,2.9565217391304346,Higher_demand,Lower_supply,367.5,1.9565217391304346,low peak,251.65760869565216,9.1875,0.0,36.75,591.5951086956521
89,8,Suburban,Silver,18,3.83,Morning,Economy,121,407.5520587692045,11.125,Higher_demand,Lower_supply,423.5,7.0,Peak hours,1037.5749999999998,10.5875,21.175,21.175,1471.6625
84,55,Suburban,Regular,1,4.47,Afternoon,Economy,146,487.3991192361553,1.5272727272727273,Lower_demand,Higher_supply,511.0,0.5272727272727273,low peak,0.0,12.775,0.0,5.11,518.665
50,8,Rural,Regular,25,3.8,Evening,Premium,13,89.61312852216915,6.25,Higher_demand,Lower_supply,45.5,5.25,Peak hours,83.60625,2.275,1.365,0.455,132.29125
99,40,Urban,Gold,26,4.83,Evening,Premium,151,510.6580782397596,2.475,Higher_demand,Lower_supply,528.5,1.475,low peak,272.838125,26.425,0.0,52.85,774.9131249999999
21,9,Urban,Gold,91,4.82,Morning,Economy,47,171.6271185714875,2.3333333333333335,Higher_demand,Lower_supply,164.5,1.3333333333333335,low peak,76.76666666666667,4.1125,0.0,16.45,228.92916666666667
53,19,Suburban,Silver,54,3.84,Evening,Economy,132,520.5653406452625,2.789473684210526,Higher_demand,Lower_supply,462.0,1.789473684210526,low peak,289.357894736842,11.55,0.0,23.1,739.807894736842
60,16,Urban,Gold,68,4.23,Night,Economy,108,458.096326804516,3.75,Higher_demand,Lower_supply,378.0,2.75,Peak hours,363.825,9.450000000000001,37.800000000000004,37.800000000000004,751.2750000000001
32,22,Suburban,Silver,9,4.68,Night,Premium,135,530.1491563778454,1.4545454545454546,Lower_demand,Higher_supply,472.5,0.4545454545454546,low peak,0.0,23.625,0.0,23.625,472.5
51,25,Rural,Regular,21,4.43,Evening,Premium,38,200.2582591219043,2.04,Lower_demand,Higher_supply,133.0,1.04,low peak,0.0,6.65,0.0,1.33,138.32
22,5,Urban,Regular,75,4.39,Night,Premium,19,128.0167601925525,4.4,Higher_demand,Lower_supply,66.5,3.4000000000000004,Peak hours,79.13499999999999,3.325,6.65,0.665,154.945
21,7,Rural,Regular,6,4.96,Afternoon,Premium,180,836.1164185613576,3.0,Higher_demand,Lower_supply,630.0,2.0,low peak,441.0,31.5,0.0,6.3,1096.2
55,21,Rural,Silver,49,4.59,Morning,Economy,111,471.0890518884983,2.619047619047619,Higher_demand,Lower_supply,388.5,1.619047619047619,low peak,220.15,9.7125,0.0,19.425,598.9375
42,31,Rural,Gold,32,4.75,Night,Economy,12,50.6401755820817,1.3548387096774193,Lower_demand,Higher_supply,42.0,0.35483870967741926,low peak,0.0,1.05,0.0,4.2,38.849999999999994
86,26,Rural,Silver,31,3.69,Afternoon,Economy,85,263.1611767019543,3.3076923076923075,Higher_demand,Lower_supply,297.5,2.3076923076923075,Peak hours,240.28846153846152,7.4375,8.924999999999999,14.875,539.2759615384615
48,18,Rural,Silver,60,4.47,Afternoon,Premium,124,524.1655595085831,2.6666666666666665,Higher_demand,Lower_supply,434.0,1.6666666666666665,low peak,253.16666666666663,21.700000000000003,0.0,21.700000000000003,687.1666666666666
82,65,Urban,Gold,43,4.8,Night,Premium,112,330.2265438250878,1.2615384615384615,Lower_demand,Higher_supply,392.0,0.2615384615384615,low peak,0.0,19.6,0.0,39.2,372.40000000000003
63,48,Rural,Regular,88,4.09,Morning,Economy,70,212.7407519371268,1.3125,Lower_demand,Higher_supply,245.0,0.3125,low peak,0.0,6.125,0.0,2.45,248.675
44,24,Urban,Regular,83,3.61,Night,Economy,13,48.92895253547415,1.8333333333333333,Lower_demand,Higher_supply,45.5,0.8333333333333333,low peak,0.0,1.1375,0.0,0.455,46.182500000000005
39,18,Suburban,Gold,78,4.21,Afternoon,Economy,165,734.3951190125542,2.1666666666666665,Lower_demand,Higher_supply,577.5,1.1666666666666665,low peak,0.0,14.4375,0.0,57.75,534.1875
23,7,Rural,Gold,98,4.35,Morning,Economy,76,281.33950234360725,3.2857142857142856,Higher_demand,Lower_supply,266.0,2.2857142857142856,Peak hours,212.79999999999998,6.65,7.9799999999999995,26.6,466.8299999999999
31,7,Rural,Silver,27,4.73,Morning,Premium,141,476.28985780068655,4.428571428571429,Higher_demand,Lower_supply,493.5,3.428571428571429,Peak hours,592.1999999999999,24.675,14.805,24.675,1100.5049999999999
44,7,Rural,Regular,55,3.66,Night,Premium,103,490.3421583214189,6.285714285714286,Higher_demand,Lower_supply,360.5,5.285714285714286,Peak hours,666.925,18.025000000000002,10.815,3.605,1052.66
23,5,Urban,Gold,92,3.71,Night,Economy,105,363.4447759027239,4.6,Higher_demand,Lower_supply,367.5,3.5999999999999996,Peak hours,463.0499999999999,9.1875,36.75,36.75,839.7375
63,46,Urban,Silver,36,4.59,Morning,Economy,18,49.83993575677632,1.3695652173913044,Lower_demand,Higher_supply,63.0,0.36956521739130443,low peak,0.0,1.5750000000000002,0.0,3.1500000000000004,61.425000000000004
25,15,Urban,Gold,15,4.18,Morning,Premium,176,516.8295590439432,1.6666666666666667,Lower_demand,Higher_supply,616.0,0.6666666666666667,low peak,0.0,30.8,0.0,61.6,585.1999999999999
27,11,Rural,Regular,1,4.34,Night,Economy,99,262.6864663772181,2.4545454545454546,Higher_demand,Lower_supply,346.5,1.4545454545454546,low peak,176.39999999999998,8.6625,0.0,3.465,528.0975
57,28,Urban,Gold,27,4.58,Afternoon,Economy,107,423.5098573724167,2.0357142857142856,Lower_demand,Higher_supply,374.5,1.0357142857142856,low peak,0.0,9.3625,0.0,37.45,346.4125
83,26,Suburban,Gold,77,3.62,Night,Premium,74,373.975635759196,3.1923076923076925,Higher_demand,Lower_supply,259.0,2.1923076923076925,Peak hours,198.73269230769233,12.950000000000001,12.950000000000001,25.900000000000002,457.73269230769233
80,5,Suburban,Regular,53,3.67,Evening,Premium,48,184.24294467848267,16.0,Higher_demand,Lower_supply,168.0,7.0,Peak hours,411.59999999999997,8.4,8.4,1.68,594.7199999999999
50,40,Rural,Silver,61,4.7,Evening,Premium,73,319.11098294212263,1.25,Lower_demand,Higher_supply,255.5,0.25,low peak,0.0,12.775,0.0,12.775,255.49999999999997
84,8,Rural,Gold,21,4.63,Night,Economy,172,549.2008068168793,10.5,Higher_demand,Lower_supply,602.0,7.0,Peak hours,1474.8999999999999,15.05,18.06,60.2,2049.81
90,54,Rural,Regular,1,3.59,Afternoon,Premium,87,427.8571629452071,1.6666666666666667,Lower_demand,Higher_supply,304.5,0.6666666666666667,low peak,0.0,15.225000000000001,0.0,3.045,316.68
28,9,Urban,Silver,68,4.82,Evening,Premium,43,164.316390505398,3.111111111111111,Higher_demand,Lower_supply,150.5,2.111111111111111,Peak hours,111.20277777777777,7.525,15.05,7.525,276.7527777777778
97,64,Rural,Silver,62,3.52,Morning,Premium,152,638.1340201838489,1.515625,Lower_demand,Higher_supply,532.0,0.515625,low peak,0.0,26.6,0.0,26.6,532.0
99,22,Suburban,Silver,7,4.4,Morning,Economy,39,131.44358716419623,4.5,Higher_demand,Lower_supply,136.5,3.5,Peak hours,167.21249999999998,3.4125,6.825,6.825,307.125
96,53,Rural,Regular,58,4.28,Afternoon,Economy,21,55.6373707994896,1.8113207547169812,Lower_demand,Higher_supply,73.5,0.8113207547169812,low peak,0.0,1.8375000000000001,0.0,0.735,74.6025
88,69,Rural,Gold,89,3.6,Evening,Premium,107,467.92749485577286,1.2753623188405796,Lower_demand,Higher_supply,374.5,0.2753623188405796,low peak,0.0,18.725,0.0,37.45,355.77500000000003
53,17,Rural,Silver,78,4.03,Afternoon,Premium,26,120.24719290813758,3.1176470588235294,Higher_demand,Lower_supply,91.0,2.1176470588235294,low peak,67.4470588235294,4.55,0.0,4.55,158.4470588235294
28,14,Rural,Silver,77,3.58,Afternoon,Economy,98,374.65518279544045,2.0,Lower_demand,Higher_supply,343.0,1.0,low peak,0.0,8.575000000000001,0.0,17.150000000000002,334.425
59,21,Rural,Regular,97,3.6,Afternoon,Premium,67,269.44414015954374,2.8095238095238093,Higher_demand,Lower_supply,234.5,1.8095238095238093,low peak,148.51666666666662,11.725000000000001,0.0,2.345,392.39666666666665
50,27,Suburban,Gold,100,4.22,Morning,Premium,173,685.6696935694298,1.8518518518518519,Lower_demand,Higher_supply,605.5,0.8518518518518519,low peak,0.0,30.275000000000002,0.0,60.550000000000004,575.225
89,8,Urban,Gold,40,3.59,Morning,Premium,151,528.0024896243917,11.125,Higher_demand,Lower_supply,528.5,7.0,Peak hours,1294.8249999999998,26.425,52.85,52.85,1849.7499999999998
83,34,Urban,Silver,96,4.71,Evening,Premium,176,812.0729938599545,2.4411764705882355,Higher_demand,Lower_supply,616.0,1.4411764705882355,low peak,310.7176470588236,30.8,0.0,30.8,926.7176470588236
73,14,Urban,Gold,28,4.31,Evening,Economy,29,118.97305838669006,5.214285714285714,Higher_demand,Lower_supply,101.5,4.214285714285714,Peak hours,149.71249999999998,2.5375,10.15,10.15,253.74999999999997
76,35,Suburban,Regular,8,4.89,Afternoon,Premium,138,406.5899107855241,2.1714285714285713,Lower_demand,Higher_supply,483.0,1.1714285714285713,low peak,0.0,24.150000000000002,0.0,4.83,502.32
56,35,Rural,Silver,33,3.97,Morning,Economy,47,134.77582951421903,1.6,Lower_demand,Higher_supply,164.5,0.6000000000000001,low peak,0.0,4.1125,0.0,8.225,160.38750000000002
40,20,Rural,Regular,11,4.4,Afternoon,Economy,83,343.79851998722387,2.0,Lower_demand,Higher_supply,290.5,1.0,low peak,0.0,7.2625,0.0,2.9050000000000002,294.8575
27,6,Urban,Silver,92,3.73,Night,Premium,125,460.2837624776103,4.5,Higher_demand,Lower_supply,437.5,3.5,Peak hours,535.9374999999999,21.875,43.75,21.875,1017.1875
32,7,Urban,Regular,79,4.05,Morning,Economy,83,306.390461217286,4.571428571428571,Higher_demand,Lower_supply,290.5,3.571428571428571,Peak hours,363.12499999999994,7.2625,29.05,2.9050000000000002,687.0325
48,24,Urban,Silver,35,4.2,Night,Premium,51,251.4211394087152,2.0,Lower_demand,Higher_supply,178.5,1.0,low peak,0.0,8.925,0.0,8.925,178.5
71,41,Urban,Gold,31,3.81,Afternoon,Premium,140,614.63671317069,1.7317073170731707,Lower_demand,Higher_supply,490.0,0.7317073170731707,low peak,0.0,24.5,0.0,49.0,465.5
53,6,Rural,Silver,74,4.12,Night,Economy,76,231.1651667910225,8.833333333333334,Higher_demand,Lower_supply,266.0,7.0,Peak hours,651.6999999999999,6.65,7.9799999999999995,13.3,919.03
87,44,Rural,Silver,61,3.87,Evening,Premium,16,117.76366453355408,1.9772727272727273,Lower_demand,Higher_supply,56.0,0.9772727272727273,low peak,0.0,2.8000000000000003,0.0,2.8000000000000003,56.0
36,16,Urban,Regular,82,4.62,Afternoon,Premium,72,253.4912438007839,2.25,Lower_demand,Higher_supply,252.0,1.25,low peak,0.0,12.600000000000001,0.0,2.52,262.08000000000004
39,20,Rural,Gold,71,4.11,Morning,Economy,111,404.5983991889042,1.95,Lower_demand,Higher_supply,388.5,0.95,low peak,0.0,9.7125,0.0,38.85,359.36249999999995
91,81,Rural,Gold,15,4.68,Evening,Premium,20,135.1772701347079,1.123456790123457,Lower_demand,Higher_supply,70.0,0.1234567901234569,low peak,0.0,3.5,0.0,7.0,66.5
31,18,Urban,Regular,46,4.86,Night,Economy,128,360.8585507409454,1.7222222222222223,Lower_demand,Higher_supply,448.0,0.7222222222222223,low peak,0.0,11.200000000000001,0.0,4.48,454.71999999999997
94,67,Suburban,Silver,34,4.64,Night,Premium,64,231.3263184773236,1.4029850746268657,Lower_demand,Higher_supply,224.0,0.4029850746268657,low peak,0.0,11.200000000000001,0.0,11.200000000000001,224.0
83,18,Urban,Gold,12,4.98,Morning,Economy,81,286.409294385432,4.611111111111111,Higher_demand,Lower_supply,283.5,3.6111111111111107,Peak hours,358.31249999999994,7.0875,28.35,28.35,648.9
34,9,Urban,Silver,65,4.69,Afternoon,Premium,107,508.7118174567975,3.7777777777777777,Higher_demand,Lower_supply,374.5,2.7777777777777777,Peak hours,364.0972222222222,18.725,37.45,18.725,776.0472222222222
32,6,Rural,Gold,75,4.47,Morning,Premium,154,721.7212691270341,5.333333333333333,Higher_demand,Lower_supply,539.0,4.333333333333333,Peak hours,817.4833333333332,26.950000000000003,16.169999999999998,53.900000000000006,1345.7033333333331
22,7,Urban,Gold,15,3.53,Evening,Premium,180,552.2693747461685,3.142857142857143,Higher_demand,Lower_supply,630.0,2.142857142857143,Peak hours,472.49999999999994,31.5,63.0,63.0,1134.0
49,20,Rural,Silver,52,4.74,Afternoon,Premium,162,510.62689141008207,2.45,Higher_demand,Lower_supply,567.0,1.4500000000000002,low peak,287.75250000000005,28.35,0.0,28.35,854.7525
61,38,Urban,Silver,95,3.5,Night,Economy,164,415.9794524398186,1.605263157894737,Lower_demand,Higher_supply,574.0,0.605263157894737,low peak,0.0,14.350000000000001,0.0,28.700000000000003,559.65
21,9,Urban,Gold,48,4.4,Afternoon,Premium,152,660.0597080304599,2.3333333333333335,Higher_demand,Lower_supply,532.0,1.3333333333333335,low peak,248.26666666666668,26.6,0.0,53.2,753.6666666666666
40,18,Urban,Silver,16,4.59,Afternoon,Premium,157,644.0445755475266,2.2222222222222223,Lower_demand,Higher_supply,549.5,1.2222222222222223,low peak,0.0,27.475,0.0,27.475,549.5
22,6,Urban,Silver,82,4.3,Morning,Premium,172,710.884313751738,3.6666666666666665,Higher_demand,Lower_supply,602.0,2.6666666666666665,Peak hours,561.8666666666666,30.1,60.2,30.1,1224.0666666666666
34,11,Suburban,Gold,66,4.59,Morning,Economy,134,478.20015364109577,3.090909090909091,Higher_demand,Lower_supply,469.0,2.090909090909091,low peak,343.22272727272724,11.725000000000001,0.0,46.900000000000006,777.0477272727273
